x,y,z,u,v,w
-33.0,-3.0,-43.0,-0.089423,-0.027252,0.065176
-33.0,-3.0,-42.0,-0.090125,-0.027359,0.066194
-33.0,-3.0,-41.0,-0.090837,-0.027463,0.067227
-33.0,-3.0,-40.0,-0.091561,-0.027566,0.068273
-33.0,-3.0,-39.0,-0.092298,-0.027667,0.069332
-33.0,-3.0,-38.0,-0.093048,-0.027766,0.070403
-33.0,-3.0,-37.0,-0.093812,-0.027863,0.071487
-33.0,-3.0,-36.0,-0.09459,-0.027958,0.072583
-33.0,-3.0,-35.0,-0.095383,-0.02805,0.07369
-33.0,-3.0,-34.0,-0.096193,-0.02814,0.074806
-33.0,-3.0,-33.0,-0.09702,-0.028228,0.075932
-33.0,-3.0,-32.0,-0.097865,-0.028313,0.077066
-33.0,-3.0,-31.0,-0.09873,-0.028396,0.078207
-33.0,-3.0,-30.0,-0.099616,-0.028476,0.079355
-33.0,-3.0,-29.0,-0.100524,-0.028554,0.080506
-33.0,-3.0,-28.0,-0.101455,-0.028629,0.08166
-33.0,-3.0,-27.0,-0.102412,-0.028701,0.082815
-33.0,-3.0,-26.0,-0.103396,-0.028771,0.083969
-33.0,-3.0,-25.0,-0.104409,-0.028839,0.08512
-33.0,-3.0,-24.0,-0.105453,-0.028904,0.086264
-33.0,-3.0,-23.0,-0.106531,-0.028967,0.0874
-33.0,-3.0,-22.0,-0.107645,-0.029028,0.088524
-33.0,-3.0,-21.0,-0.108797,-0.029087,0.089632
-33.0,-3.0,-20.0,-0.109991,-0.029143,0.090721
-33.0,-3.0,-19.0,-0.11123,-0.029199,0.091786
-33.0,-3.0,-18.0,-0.112516,-0.029253,0.092823
-33.0,-3.0,-17.0,-0.113854,-0.029306,0.093826
-33.0,-3.0,-16.0,-0.115248,-0.029358,0.094789
-33.0,-3.0,-15.0,-0.116701,-0.02941,0.095705
-33.0,-3.0,-14.0,-0.118219,-0.029462,0.096567
-33.0,-3.0,-13.0,-0.119805,-0.029515,0.097367
-33.0,-3.0,-12.0,-0.121465,-0.029569,0.098095
-33.0,-3.0,-11.0,-0.123204,-0.029625,0.098742
-33.0,-3.0,-10.0,-0.125026,-0.029684,0.099296
-33.0,-3.0,-9.0,-0.126939,-0.029746,0.099745
-33.0,-3.0,-8.0,-0.128947,-0.029813,0.100075
-33.0,-3.0,-7.0,-0.131055,-0.029884,0.100269
-33.0,-3.0,-6.0,-0.13327,-0.029962,0.100313
-33.0,-3.0,-5.0,-0.135596,-0.030047,0.100185
-33.0,-3.0,-4.0,-0.138038,-0.03014,0.099867
-33.0,-3.0,-3.0,-0.140601,-0.030241,0.099335
-33.0,-3.0,-2.0,-0.143286,-0.030353,0.098564
-33.0,-3.0,-1.0,-0.146096,-0.030476,0.097528
-33.0,-3.0,0.0,-0.149029,-0.030611,0.096197
-33.0,-3.0,1.0,-0.152084,-0.030757,0.094541
-33.0,-3.0,2.0,-0.155252,-0.030917,0.092528
-33.0,-3.0,3.0,-0.158526,-0.031089,0.090122
-33.0,-3.0,4.0,-0.161889,-0.031274,0.087291
-33.0,-3.0,5.0,-0.165322,-0.03147,0.083998
-33.0,-3.0,6.0,-0.168798,-0.031676,0.080214
-33.0,-3.0,7.0,-0.172284,-0.031889,0.075906
-33.0,-3.0,8.0,-0.175739,-0.032108,0.071053
-33.0,-3.0,9.0,-0.179113,-0.032328,0.065637
-33.0,-3.0,10.0,-0.182353,-0.032545,0.059652
-33.0,-3.0,11.0,-0.185395,-0.032754,0.053104
-33.0,-3.0,12.0,-0.188174,-0.032948,0.046016
-33.0,-3.0,13.0,-0.190623,-0.033122,0.038426
-33.0,-3.0,14.0,-0.192676,-0.03327,0.030392
-33.0,-3.0,15.0,-0.194275,-0.033387,0.021988
-33.0,-3.0,16.0,-0.195371,-0.033467,0.013308
-33.0,-3.0,17.0,-0.195928,-0.033508,0.004455
-33.0,-3.0,18.0,-0.195928,-0.033508,-0.004455
-33.0,-3.0,19.0,-0.195371,-0.033467,-0.013308
-33.0,-3.0,20.0,-0.194275,-0.033387,-0.021988
-33.0,-3.0,21.0,-0.192676,-0.03327,-0.030392
-33.0,-3.0,22.0,-0.190623,-0.033122,-0.038426
-33.0,-3.0,23.0,-0.188174,-0.032948,-0.046016
-33.0,-3.0,24.0,-0.185395,-0.032754,-0.053104
-33.0,-3.0,25.0,-0.182353,-0.032545,-0.059652
-33.0,-3.0,26.0,-0.179113,-0.032328,-0.065637
-33.0,-3.0,27.0,-0.175739,-0.032108,-0.071053
-33.0,-3.0,28.0,-0.172284,-0.031889,-0.075906
-33.0,-3.0,29.0,-0.168798,-0.031676,-0.080214
-33.0,-3.0,30.0,-0.165322,-0.03147,-0.083998
-33.0,-3.0,31.0,-0.161889,-0.031274,-0.087291
-33.0,-3.0,32.0,-0.158526,-0.031089,-0.090122
-33.0,-3.0,33.0,-0.155252,-0.030917,-0.092528
-33.0,-3.0,34.0,-0.152084,-0.030757,-0.094541
-33.0,-3.0,35.0,-0.149029,-0.030611,-0.096197
-33.0,-2.0,-55.0,-0.081938,-0.0267,0.053635
-33.0,-2.0,-54.0,-0.082536,-0.026845,0.054474
-33.0,-2.0,-53.0,-0.083142,-0.02699,0.055328
-33.0,-2.0,-52.0,-0.083755,-0.027135,0.056196
-33.0,-2.0,-51.0,-0.084375,-0.02728,0.057079
-33.0,-2.0,-50.0,-0.085004,-0.027425,0.057976
-33.0,-2.0,-49.0,-0.085641,-0.02757,0.058888
-33.0,-2.0,-48.0,-0.086287,-0.027715,0.059815
-33.0,-2.0,-47.0,-0.086941,-0.027859,0.060757
-33.0,-2.0,-46.0,-0.087605,-0.028004,0.061713
-33.0,-2.0,-45.0,-0.088278,-0.028148,0.062684
-33.0,-2.0,-44.0,-0.088961,-0.028292,0.063669
-33.0,-2.0,-43.0,-0.089654,-0.028436,0.064669
-33.0,-2.0,-42.0,-0.090358,-0.028579,0.065682
-33.0,-2.0,-41.0,-0.091074,-0.028723,0.066709
-33.0,-2.0,-40.0,-0.0918,-0.028865,0.06775
-33.0,-2.0,-39.0,-0.09254,-0.029008,0.068804
-33.0,-2.0,-38.0,-0.093292,-0.02915,0.069871
-33.0,-2.0,-37.0,-0.094058,-0.029291,0.07095
-33.0,-2.0,-36.0,-0.094838,-0.029433,0.07204
-33.0,-2.0,-35.0,-0.095634,-0.029574,0.073142
-33.0,-2.0,-34.0,-0.096445,-0.029714,0.074253
-33.0,-2.0,-33.0,-0.097274,-0.029854,0.075374
-33.0,-2.0,-32.0,-0.098121,-0.029994,0.076503
-33.0,-2.0,-31.0,-0.098987,-0.030134,0.077639
-33.0,-2.0,-30.0,-0.099873,-0.030274,0.07878
-33.0,-2.0,-29.0,-0.100782,-0.030414,0.079926
-33.0,-2.0,-28.0,-0.101714,-0.030553,0.081075
-33.0,-2.0,-27.0,-0.10267,-0.030693,0.082224
-33.0,-2.0,-26.0,-0.103654,-0.030834,0.083372
-33.0,-2.0,-25.0,-0.104666,-0.030975,0.084517
-33.0,-2.0,-24.0,-0.105709,-0.031117,0.085656
-33.0,-2.0,-23.0,-0.106785,-0.03126,0.086785
-33.0,-2.0,-22.0,-0.107896,-0.031405,0.087903
-33.0,-2.0,-21.0,-0.109045,-0.031551,0.089005
-33.0,-2.0,-20.0,-0.110235,-0.0317,0.090087
-33.0,-2.0,-19.0,-0.111469,-0.031851,0.091145
-33.0,-2.0,-18.0,-0.112751,-0.032005,0.092175
-33.0,-2.0,-17.0,-0.114083,-0.032163,0.09317
-33.0,-2.0,-16.0,-0.115469,-0.032325,0.094125
-33.0,-2.0,-15.0,-0.116914,-0.032491,0.095034
-33.0,-2.0,-14.0,-0.118422,-0.032664,0.095887
-33.0,-2.0,-13.0,-0.119997,-0.032843,0.096679
-33.0,-2.0,-12.0,-0.121645,-0.033029,0.097398
-33.0,-2.0,-11.0,-0.12337,-0.033223,0.098036
-33.0,-2.0,-10.0,-0.125177,-0.033426,0.098581
-33.0,-2.0,-9.0,-0.127072,-0.033639,0.09902
-33.0,-2.0,-8.0,-0.12906,-0.033864,0.099339
-33.0,-2.0,-7.0,-0.131146,-0.0341,0.099523
-33.0,-2.0,-6.0,-0.133337,-0.034351,0.099556
-33.0,-2.0,-5.0,-0.135636,-0.034616,0.099418
-33.0,-2.0,-4.0,-0.138048,-0.034896,0.099089
-33.0,-2.0,-3.0,-0.140576,-0.035194,0.098547
-33.0,-2.0,-2.0,-0.143225,-0.035509,0.097766
-33.0,-2.0,-1.0,-0.145993,-0.035843,0.096721
-33.0,-2.0,0.0,-0.148882,-0.036195,0.095383
-33.0,-2.0,1.0,-0.151886,-0.036567,0.093721
-33.0,-2.0,2.0,-0.155001,-0.036957,0.091703
-33.0,-2.0,3.0,-0.158216,-0.037366,0.089297
-33.0,-2.0,4.0,-0.161516,-0.037791,0.086468
-33.0,-2.0,5.0,-0.164882,-0.038229,0.083184
-33.0,-2.0,6.0,-0.168286,-0.038679,0.079412
-33.0,-2.0,7.0,-0.171696,-0.039134,0.075125
-33.0,-2.0,8.0,-0.175073,-0.03959,0.0703
-33.0,-2.0,9.0,-0.178368,-0.04004,0.064921
-33.0,-2.0,10.0,-0.181528,-0.040475,0.058983
-33.0,-2.0,11.0,-0.184493,-0.040887,0.052494
-33.0,-2.0,12.0,-0.187199,-0.041266,0.045475
-33.0,-2.0,13.0,-0.189582,-0.041601,0.037965
-33.0,-2.0,14.0,-0.191578,-0.041884,0.03002
-33.0,-2.0,15.0,-0.193132,-0.042105,0.021716
-33.0,-2.0,16.0,-0.194196,-0.042257,0.013142
-33.0,-2.0,17.0,-0.194737,-0.042334,0.004399
-33.0,-2.0,18.0,-0.194737,-0.042334,-0.004399
-33.0,-2.0,19.0,-0.194196,-0.042257,-0.013142
-33.0,-2.0,20.0,-0.193132,-0.042105,-0.021716
-33.0,-2.0,21.0,-0.191578,-0.041884,-0.03002
-33.0,-2.0,22.0,-0.189582,-0.041601,-0.037965
-33.0,-2.0,23.0,-0.187199,-0.041266,-0.045475
-33.0,-2.0,24.0,-0.184493,-0.040887,-0.052494
-33.0,-2.0,25.0,-0.181528,-0.040475,-0.058983
-33.0,-2.0,26.0,-0.178368,-0.04004,-0.064921
-33.0,-2.0,27.0,-0.175073,-0.03959,-0.0703
-33.0,-2.0,28.0,-0.171696,-0.039134,-0.075125
-33.0,-2.0,29.0,-0.168286,-0.038679,-0.079412
-33.0,-2.0,30.0,-0.164882,-0.038229,-0.083184
-33.0,-2.0,31.0,-0.161516,-0.037791,-0.086468
-33.0,-2.0,32.0,-0.158216,-0.037366,-0.089297
-33.0,-2.0,33.0,-0.155001,-0.036957,-0.091703
-33.0,-2.0,34.0,-0.151886,-0.036567,-0.093721
-33.0,-2.0,35.0,-0.148882,-0.036195,-0.095383
-33.0,-1.0,-55.0,-0.082126,-0.027519,0.053161
-33.0,-1.0,-54.0,-0.082727,-0.027688,0.053994
-33.0,-1.0,-53.0,-0.083336,-0.027857,0.054843
-33.0,-1.0,-52.0,-0.083952,-0.028027,0.055705
-33.0,-1.0,-51.0,-0.084576,-0.028198,0.056582
-33.0,-1.0,-50.0,-0.085207,-0.02837,0.057474
-33.0,-1.0,-49.0,-0.085847,-0.028543,0.05838
-33.0,-1.0,-48.0,-0.086496,-0.028717,0.059301
-33.0,-1.0,-47.0,-0.087153,-0.028892,0.060237
-33.0,-1.0,-46.0,-0.087819,-0.029068,0.061187
-33.0,-1.0,-45.0,-0.088495,-0.029245,0.062152
-33.0,-1.0,-44.0,-0.089181,-0.029423,0.063131
-33.0,-1.0,-43.0,-0.089877,-0.029601,0.064124
-33.0,-1.0,-42.0,-0.090583,-0.029781,0.065131
-33.0,-1.0,-41.0,-0.091301,-0.029962,0.066152
-33.0,-1.0,-40.0,-0.09203,-0.030144,0.067186
-33.0,-1.0,-39.0,-0.092771,-0.030327,0.068234
-33.0,-1.0,-38.0,-0.093526,-0.030512,0.069294
-33.0,-1.0,-37.0,-0.094293,-0.030698,0.070366
-33.0,-1.0,-36.0,-0.095076,-0.030885,0.071449
-33.0,-1.0,-35.0,-0.095873,-0.031074,0.072543
-33.0,-1.0,-34.0,-0.096685,-0.031264,0.073647
-33.0,-1.0,-33.0,-0.097515,-0.031456,0.074761
-33.0,-1.0,-32.0,-0.098363,-0.03165,0.075882
-33.0,-1.0,-31.0,-0.099229,-0.031846,0.07701
-33.0,-1.0,-30.0,-0.100116,-0.032045,0.078144
-33.0,-1.0,-29.0,-0.101025,-0.032246,0.079282
-33.0,-1.0,-28.0,-0.101956,-0.032449,0.080422
-33.0,-1.0,-27.0,-0.102912,-0.032656,0.081563
-33.0,-1.0,-26.0,-0.103894,-0.032866,0.082702
-33.0,-1.0,-25.0,-0.104904,-0.03308,0.083838
-33.0,-1.0,-24.0,-0.105944,-0.033297,0.084967
-33.0,-1.0,-23.0,-0.107017,-0.03352,0.086087
-33.0,-1.0,-22.0,-0.108124,-0.033747,0.087194
-33.0,-1.0,-21.0,-0.109269,-0.033979,0.088286
-33.0,-1.0,-20.0,-0.110454,-0.034218,0.089357
-33.0,-1.0,-19.0,-0.111681,-0.034463,0.090405
-33.0,-1.0,-18.0,-0.112955,-0.034716,0.091423
-33.0,-1.0,-17.0,-0.114278,-0.034977,0.092406
-33.0,-1.0,-16.0,-0.115655,-0.035246,0.093348
-33.0,-1.0,-15.0,-0.117089,-0.035526,0.094244
-33.0,-1.0,-14.0,-0.118584,-0.035816,0.095084
-33.0,-1.0,-13.0,-0.120145,-0.036118,0.095861
-33.0,-1.0,-12.0,-0.121776,-0.036433,0.096566
-33.0,-1.0,-11.0,-0.123482,-0.036762,0.097188
-33.0,-1.0,-10.0,-0.125269,-0.037106,0.097717
-33.0,-1.0,-9.0,-0.127141,-0.037466,0.098139
-33.0,-1.0,-8.0,-0.129103,-0.037845,0.098442
-33.0,-1.0,-7.0,-0.131161,-0.038242,0.098609
-33.0,-1.0,-6.0,-0.133319,-0.03866,0.098624
-33.0,-1.0,-5.0,-0.135582,-0.0391,0.098468
-33.0,-1.0,-4.0,-0.137954,-0.039562,0.098121
-33.0,-1.0,-3.0,-0.140439,-0.040049,0.097561
-33.0,-1.0,-2.0,-0.143038,-0.04056,0.096764
-33.0,-1.0,-1.0,-0.145753,-0.041096,0.095703
-33.0,-1.0,0.0,-0.148582,-0.041658,0.09435
-33.0,-1.0,1.0,-0.151522,-0.042245,0.092676
-33.0,-1.0,2.0,-0.154566,-0.042856,0.09065
-33.0,-1.0,3.0,-0.157704,-0.043489,0.088238
-33.0,-1.0,4.0,-0.160921,-0.044142,0.08541
-33.0,-1.0,5.0,-0.164197,-0.044811,0.082132
-33.0,-1.0,6.0,-0.167507,-0.04549,0.078374
-33.0,-1.0,7.0,-0.170818,-0.046172,0.074111
-33.0,-1.0,8.0,-0.174092,-0.04685,0.069321
-33.0,-1.0,9.0,-0.177283,-0.047514,0.063988
-33.0,-1.0,10.0,-0.180338,-0.048153,0.058111
-33.0,-1.0,11.0,-0.183202,-0.048753,0.051696
-33.0,-1.0,12.0,-0.185812,-0.049302,0.044767
-33.0,-1.0,13.0,-0.188108,-0.049786,0.037361
-33.0,-1.0,14.0,-0.19003,-0.050193,0.029534
-33.0,-1.0,15.0,-0.191525,-0.050509,0.02136
-33.0,-1.0,16.0,-0.192549,-0.050726,0.012924
-33.0,-1.0,17.0,-0.193068,-0.050837,0.004326
-33.0,-1.0,18.0,-0.193068,-0.050837,-0.004326
-33.0,-1.0,19.0,-0.192549,-0.050726,-0.012924
-33.0,-1.0,20.0,-0.191525,-0.050509,-0.02136
-33.0,-1.0,21.0,-0.19003,-0.050193,-0.029534
-33.0,-1.0,22.0,-0.188108,-0.049786,-0.037361
-33.0,-1.0,23.0,-0.185812,-0.049302,-0.044767
-33.0,-1.0,24.0,-0.183202,-0.048753,-0.051696
-33.0,-1.0,25.0,-0.180338,-0.048153,-0.058111
-33.0,-1.0,26.0,-0.177283,-0.047514,-0.063988
-33.0,-1.0,27.0,-0.174092,-0.04685,-0.069321
-33.0,-1.0,28.0,-0.170818,-0.046172,-0.074111
-33.0,-1.0,29.0,-0.167507,-0.04549,-0.078374
-33.0,-1.0,30.0,-0.164197,-0.044811,-0.082132
-33.0,-1.0,31.0,-0.160921,-0.044142,-0.08541
-33.0,-1.0,32.0,-0.157704,-0.043489,-0.088238
-33.0,-1.0,33.0,-0.154566,-0.042856,-0.09065
-33.0,-1.0,34.0,-0.151522,-0.042245,-0.092676
-33.0,-1.0,35.0,-0.148582,-0.041658,-0.09435
-33.0,0.0,-55.0,-0.082308,-0.028324,0.052663
-33.0,0.0,-54.0,-0.082912,-0.028515,0.05349
-33.0,0.0,-53.0,-0.083523,-0.028708,0.054332
-33.0,0.0,-52.0,-0.084142,-0.028903,0.055188
-33.0,0.0,-51.0,-0.084769,-0.0291,0.056058
-33.0,0.0,-50.0,-0.085403,-0.029299,0.056943
-33.0,0.0,-49.0,-0.086046,-0.029499,0.057842
-33.0,0.0,-48.0,-0.086697,-0.029702,0.058756
-33.0,0.0,-47.0,-0.087357,-0.029906,0.059685
-33.0,0.0,-46.0,-0.088025,-0.030113,0.060628
-33.0,0.0,-45.0,-0.088704,-0.030322,0.061585
-33.0,0.0,-44.0,-0.089392,-0.030533,0.062557
-33.0,0.0,-43.0,-0.09009,-0.030746,0.063542
-33.0,0.0,-42.0,-0.090799,-0.030962,0.064542
-33.0,0.0,-41.0,-0.091518,-0.03118,0.065555
-33.0,0.0,-40.0,-0.09225,-0.031401,0.066581
-33.0,0.0,-39.0,-0.092993,-0.031624,0.06762
-33.0,0.0,-38.0,-0.093749,-0.031851,0.068672
-33.0,0.0,-37.0,-0.094518,-0.03208,0.069735
-33.0,0.0,-36.0,-0.095302,-0.032312,0.07081
-33.0,0.0,-35.0,-0.0961,-0.032548,0.071895
-33.0,0.0,-34.0,-0.096914,-0.032788,0.07299
-33.0,0.0,-33.0,-0.097744,-0.033031,0.074093
-33.0,0.0,-32.0,-0.098592,-0.033278,0.075205
-33.0,0.0,-31.0,-0.099458,-0.033529,0.076323
-33.0,0.0,-30.0,-0.100345,-0.033785,0.077446
-33.0,0.0,-29.0,-0.101252,-0.034046,0.078573
-33.0,0.0,-28.0,-0.102182,-0.034313,0.079703
-33.0,0.0,-27.0,-0.103136,-0.034585,0.080832
-33.0,0.0,-26.0,-0.104116,-0.034863,0.08196
-33.0,0.0,-25.0,-0.105123,-0.035147,0.083083
-33.0,0.0,-24.0,-0.10616,-0.035439,0.0842
-33.0,0.0,-23.0,-0.107228,-0.035739,0.085307
-33.0,0.0,-22.0,-0.10833,-0.036047,0.086401
-33.0,0.0,-21.0,-0.109468,-0.036364,0.087478
-33.0,0.0,-20.0,-0.110646,-0.036691,0.088535
-33.0,0.0,-19.0,-0.111865,-0.037028,0.089567
-33.0,0.0,-18.0,-0.113129,-0.037377,0.090569
-33.0,0.0,-17.0,-0.114442,-0.037738,0.091536
-33.0,0.0,-16.0,-0.115806,-0.038113,0.092461
-33.0,0.0,-15.0,-0.117226,-0.038502,0.093338
-33.0,0.0,-14.0,-0.118705,-0.038907,0.09416
-33.0,0.0,-13.0,-0.120248,-0.039328,0.094917
-33.0,0.0,-12.0,-0.121859,-0.039768,0.095602
-33.0,0.0,-11.0,-0.123543,-0.040228,0.096203
-33.0,0.0,-10.0,-0.125305,-0.040708,0.09671
-33.0,0.0,-9.0,-0.127148,-0.041211,0.09711
-33.0,0.0,-8.0,-0.129079,-0.041738,0.097389
-33.0,0.0,-7.0,-0.131102,-0.04229,0.097532
-33.0,0.0,-6.0,-0.133221,-0.042869,0.097522
-33.0,0.0,-5.0,-0.13544,-0.043476,0.097342
-33.0,0.0,-4.0,-0.137764,-0.044112,0.096971
-33.0,0.0,-3.0,-0.140195,-0.044779,0.096387
-33.0,0.0,-2.0,-0.142735,-0.045476,0.095566
-33.0,0.0,-1.0,-0.145385,-0.046205,0.094483
-33.0,0.0,0.0,-0.148142,-0.046965,0.09311
-33.0,0.0,1.0,-0.151003,-0.047755,0.09142
-33.0,0.0,2.0,-0.153961,-0.048573,0.08938
-33.0,0.0,3.0,-0.157005,-0.049416,0.086961
-33.0,0.0,4.0,-0.160122,-0.050282,0.084131
-33.0,0.0,5.0,-0.16329,-0.051163,0.080859
-33.0,0.0,6.0,-0.166486,-0.052054,0.077118
-33.0,0.0,7.0,-0.169678,-0.052945,0.072883
-33.0,0.0,8.0,-0.172828,-0.053826,0.068133
-33.0,0.0,9.0,-0.175893,-0.054685,0.062858
-33.0,0.0,10.0,-0.178823,-0.055507,0.057053
-33.0,0.0,11.0,-0.181565,-0.056277,0.050729
-33.0,0.0,12.0,-0.184061,-0.056979,0.043908
-33.0,0.0,13.0,-0.186253,-0.057597,0.036628
-33.0,0.0,14.0,-0.188087,-0.058113,0.028945
-33.0,0.0,15.0,-0.189511,-0.058515,0.020928
-33.0,0.0,16.0,-0.190485,-0.05879,0.01266
-33.0,0.0,17.0,-0.19098,-0.05893,0.004237
-33.0,0.0,18.0,-0.19098,-0.05893,-0.004237
-33.0,0.0,19.0,-0.190485,-0.05879,-0.01266
-33.0,0.0,20.0,-0.189511,-0.058515,-0.020928
-33.0,0.0,21.0,-0.188087,-0.058113,-0.028945
-33.0,0.0,22.0,-0.186253,-0.057597,-0.036628
-33.0,0.0,23.0,-0.184061,-0.056979,-0.043908
-33.0,0.0,24.0,-0.181565,-0.056277,-0.050729
-33.0,0.0,25.0,-0.178823,-0.055507,-0.057053
-33.0,0.0,26.0,-0.175893,-0.054685,-0.062858
-33.0,0.0,27.0,-0.172828,-0.053826,-0.068133
-33.0,0.0,28.0,-0.169678,-0.052945,-0.072883
-33.0,0.0,29.0,-0.166486,-0.052054,-0.077118
-33.0,0.0,30.0,-0.16329,-0.051163,-0.080859
-33.0,0.0,31.0,-0.160122,-0.050282,-0.084131
-33.0,0.0,32.0,-0.157005,-0.049416,-0.086961
-33.0,0.0,33.0,-0.153961,-0.048573,-0.08938
-33.0,0.0,34.0,-0.151003,-0.047755,-0.09142
-33.0,0.0,35.0,-0.148142,-0.046965,-0.09311
-33.0,1.0,-55.0,-0.082484,-0.029112,0.052141
-33.0,1.0,-54.0,-0.08309,-0.029326,0.052962
-33.0,1.0,-53.0,-0.083704,-0.029543,0.053796
-33.0,1.0,-52.0,-0.084325,-0.029762,0.054644
-33.0,1.0,-51.0,-0.084954,-0.029984,0.055507
-33.0,1.0,-50.0,-0.085591,-0.030209,0.056384
-33.0,1.0,-49.0,-0.086237,-0.030436,0.057276
-33.0,1.0,-48.0,-0.08689,-0.030667,0.058182
-33.0,1.0,-47.0,-0.087552,-0.030901,0.059102
-33.0,1.0,-46.0,-0.088224,-0.031138,0.060037
-33.0,1.0,-45.0,-0.088904,-0.031378,0.060986
-33.0,1.0,-44.0,-0.089594,-0.031622,0.061948
-33.0,1.0,-43.0,-0.090294,-0.031869,0.062925
-33.0,1.0,-42.0,-0.091005,-0.032119,0.063915
-33.0,1.0,-41.0,-0.091727,-0.032374,0.064919
-33.0,1.0,-40.0,-0.09246,-0.032633,0.065935
-33.0,1.0,-39.0,-0.093205,-0.032896,0.066965
-33.0,1.0,-38.0,-0.093962,-0.033163,0.068006
-33.0,1.0,-37.0,-0.094732,-0.033435,0.069059
-33.0,1.0,-36.0,-0.095517,-0.033712,0.070123
-33.0,1.0,-35.0,-0.096315,-0.033994,0.071197
-33.0,1.0,-34.0,-0.09713,-0.034281,0.072281
-33.0,1.0,-33.0,-0.09796,-0.034574,0.073373
-33.0,1.0,-32.0,-0.098808,-0.034873,0.074473
-33.0,1.0,-31.0,-0.099673,-0.035179,0.075579
-33.0,1.0,-30.0,-0.100559,-0.035491,0.076689
-33.0,1.0,-29.0,-0.101465,-0.035811,0.077803
-33.0,1.0,-28.0,-0.102392,-0.036139,0.078919
-33.0,1.0,-27.0,-0.103344,-0.036474,0.080034
-33.0,1.0,-26.0,-0.10432,-0.036819,0.081147
-33.0,1.0,-25.0,-0.105323,-0.037173,0.082256
-33.0,1.0,-24.0,-0.106355,-0.037537,0.083357
-33.0,1.0,-23.0,-0.107418,-0.037912,0.084447
-33.0,1.0,-22.0,-0.108513,-0.038299,0.085524
-33.0,1.0,-21.0,-0.109644,-0.038698,0.086584
-33.0,1.0,-20.0,-0.110813,-0.03911,0.087623
-33.0,1.0,-19.0,-0.112022,-0.039537,0.088635
-33.0,1.0,-18.0,-0.113275,-0.039979,0.089617
-33.0,1.0,-17.0,-0.114574,-0.040438,0.090563
-33.0,1.0,-16.0,-0.115924,-0.040914,0.091467
-33.0,1.0,-15.0,-0.117327,-0.04141,0.092321
-33.0,1.0,-14.0,-0.118788,-0.041925,0.093119
-33.0,1.0,-13.0,-0.12031,-0.042462,0.093852
-33.0,1.0,-12.0,-0.121898,-0.043023,0.094512
-33.0,1.0,-11.0,-0.123555,-0.043608,0.095086
-33.0,1.0,-10.0,-0.125287,-0.044219,0.095566
-33.0,1.0,-9.0,-0.127098,-0.044858,0.095937
-33.0,1.0,-8.0,-0.128992,-0.045527,0.096187
-33.0,1.0,-7.0,-0.130974,-0.046226,0.096301
-33.0,1.0,-6.0,-0.133047,-0.046958,0.096261
-33.0,1.0,-5.0,-0.135216,-0.047723,0.096051
-33.0,1.0,-4.0,-0.137484,-0.048524,0.095649
-33.0,1.0,-3.0,-0.139853,-0.04936,0.095035
-33.0,1.0,-2.0,-0.142325,-0.050232,0.094186
-33.0,1.0,-1.0,-0.144898,-0.051141,0.093076
-33.0,1.0,0.0,-0.147573,-0.052084,0.091679
-33.0,1.0,1.0,-0.150343,-0.053062,0.089967
-33.0,1.0,2.0,-0.153202,-0.054071,0.087911
-33.0,1.0,3.0,-0.156139,-0.055108,0.085482
-33.0,1.0,4.0,-0.15914,-0.056167,0.08265
-33.0,1.0,5.0,-0.162185,-0.057242,0.079386
-33.0,1.0,6.0,-0.165251,-0.058324,0.075664
-33.0,1.0,7.0,-0.168306,-0.059402,0.071461
